,Unnamed: 0,dept_id,cat_id,item_id,state_id,store_id,datetime,sales
30652,306098,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-02-09,8.0
30653,306099,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-02-16,12.0
30654,306100,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-02-23,1.0
30655,306101,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-03-02,4.0
30656,306102,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-03-09,2.0
30657,306103,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-03-16,0.0
30658,306104,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-03-23,8.0
30659,306105,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-03-30,5.0
30660,306106,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-04-06,3.0
30661,306107,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-04-13,4.0
30662,306108,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-04-20,3.0
30663,306109,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-04-27,3.0
30664,306110,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-05-04,1.0
30665,306111,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-05-11,2.0
30666,306112,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-05-18,1.0
30667,306113,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-05-25,4.0
30668,306114,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-06-01,4.0
30669,306115,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-06-08,6.0
30670,306116,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-06-15,8.0
30671,306117,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-06-22,1.0
30672,306118,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-06-29,3.0
30673,306119,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-07-06,2.0
30674,306120,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-07-13,3.0
30675,306121,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-07-20,1.0
30676,306122,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-07-27,2.0
30677,306123,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-08-03,4.0
30678,306124,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-08-10,4.0
30679,306125,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-08-17,8.0
30680,306126,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-08-24,0.0
30681,306127,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-08-31,5.0
30682,306128,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-09-07,3.0
30683,306129,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-09-14,2.0
30684,306130,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-09-21,1.0
30685,306131,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-09-28,3.0
30686,306132,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-10-05,5.0
30687,306133,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-10-12,0.0
30688,306134,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-10-19,4.0
30689,306135,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-10-26,0.0
30690,306136,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-11-02,3.0
30691,306137,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-11-09,3.0
30692,306138,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-11-16,3.0
30693,306139,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-11-23,1.0
30694,306140,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-11-30,6.0
30695,306141,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-12-07,26.000002
30696,306142,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-12-14,21.0
30697,306143,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-12-21,4.0
30698,306144,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2015-12-28,7.0
30699,306145,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-01-04,1.0
30700,306146,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-01-11,3.0
30701,306147,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-01-18,3.0
30702,306148,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-01-25,2.0
30703,306149,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-02-01,4.0
30704,306150,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-02-08,2.0
30705,306151,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-02-15,8.0
30706,306152,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-02-22,2.0
30707,306153,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-02-29,2.0
30708,306154,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-03-07,3.0
30709,306155,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-03-14,2.0
30710,306156,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-03-21,5.0
30711,306157,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-03-28,9.0
30712,306158,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-04-04,3.0
30713,306159,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-04-11,6.0
30714,306160,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-04-18,1.0
30715,306161,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-04-25,5.0
30716,306162,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-05-02,0.0
30717,306163,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-05-09,0.0
30718,306164,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-05-16,0.0
30719,306165,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-05-23,0.0
30720,306166,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-05-30,0.0
30721,306167,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-06-06,0.0
30722,306168,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-06-13,0.0
30723,306169,FOODS_1,FOODS,FOODS_1_128,CA,CA_1,2016-06-20,0.0
30724,308704,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-01-31,0.0
30725,308705,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-02-07,2.0
30726,308706,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-02-14,3.0
30727,308707,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-02-21,3.0
30728,308708,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-02-28,6.0
30729,308709,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-03-07,2.0
30730,308710,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-03-14,11.0
30731,308711,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-03-21,3.0
30732,308712,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-03-28,3.0
30733,308713,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-04-04,2.0
30734,308714,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-04-11,2.0
30735,308715,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-04-18,5.0
30736,308716,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-04-25,5.0
30737,308717,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-05-02,1.0
30738,308718,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-05-09,2.0
30739,308719,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-05-16,6.0
30740,308720,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-05-23,1.0
30741,308721,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-05-30,2.0
30742,308722,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-06-06,3.0
30743,308723,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-06-13,6.0
30744,308724,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-06-20,1.0
30745,308725,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-06-27,7.0
30746,308726,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-07-04,6.0
30747,308727,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-07-11,0.0
30748,308728,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-07-18,3.0
30749,308729,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-07-25,0.0
30750,308730,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-08-01,5.0
30751,308731,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-08-08,5.0
30752,308732,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-08-15,3.0
30753,308733,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-08-22,2.0
30754,308734,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-08-29,2.0
30755,308735,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-09-05,3.0
30756,308736,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-09-12,3.0
30757,308737,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-09-19,2.0
30758,308738,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-09-26,2.0
30759,308739,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-10-03,3.0
30760,308740,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-10-10,0.0
30761,308741,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-10-17,1.0
30762,308742,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-10-24,0.0
30763,308743,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-10-31,4.0
30764,308744,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-11-07,2.0
30765,308745,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-11-14,3.0
30766,308746,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-11-21,0.0
30767,308747,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-11-28,0.0
30768,308748,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-12-05,0.0
30769,308749,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-12-12,0.0
30770,308750,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-12-19,3.0
30771,308751,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2011-12-26,2.0
30772,308752,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-01-02,4.0
30773,308753,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-01-09,2.0
30774,308754,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-01-16,2.0
30775,308755,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-01-23,4.0
30776,308756,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-01-30,3.0
30777,308757,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-02-06,1.0
30778,308758,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-02-13,1.0
30779,308759,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-02-20,1.0
30780,308760,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-02-27,3.0
30781,308761,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-03-05,3.0
30782,308762,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-03-12,1.0
30783,308763,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-03-19,1.0
30784,308764,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-03-26,2.0
30785,308765,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-04-02,1.0
30786,308766,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-04-09,0.0
30787,308767,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-04-16,1.0
30788,308768,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-04-23,7.0
30789,308769,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-04-30,8.0
30790,308770,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-05-07,2.0
30791,308771,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-05-14,5.0
30792,308772,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-05-21,3.0
30793,308773,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-05-28,8.0
30794,308774,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-06-04,3.0
30795,308775,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-06-11,4.0
30796,308776,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-06-18,4.0
30797,308777,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-06-25,0.0
30798,308778,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-07-02,1.0
30799,308779,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-07-09,0.0
30800,308780,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-07-16,0.0
30801,308781,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-07-23,1.0
30802,308782,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-07-30,1.0
30803,308783,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-08-06,4.0
30804,308784,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-08-13,4.0
30805,308785,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-08-20,0.0
30806,308786,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-08-27,0.0
30807,308787,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-09-03,0.0
30808,308788,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-09-10,0.0
30809,308789,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-09-17,0.0
30810,308790,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-09-24,0.0
30811,308791,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-10-01,0.0
30812,308792,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-10-08,0.0
30813,308793,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-10-15,0.0
30814,308794,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-10-22,0.0
30815,308795,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-10-29,0.0
30816,308796,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-11-05,0.0
30817,308797,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-11-12,0.0
30818,308798,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-11-19,0.0
30819,308799,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-11-26,0.0
30820,308800,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-12-03,0.0
30821,308801,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-12-10,0.0
30822,308802,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-12-17,0.0
30823,308803,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-12-24,0.0
30824,308804,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2012-12-31,3.0
30825,308805,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-01-07,1.0
30826,308806,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-01-14,1.0
30827,308807,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-01-21,2.0
30828,308808,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-01-28,3.0
30829,308809,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-02-04,0.0
30830,308810,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-02-11,0.0
30831,308811,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-02-18,0.0
30832,308812,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-02-25,0.0
30833,308813,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-03-04,0.0
30834,308814,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-03-11,0.0
30835,308815,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-03-18,0.0
30836,308816,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-03-25,5.0
30837,308817,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-04-01,3.0
30838,308818,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-04-08,1.0
30839,308819,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-04-15,1.0
30840,308820,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-04-22,0.0
30841,308821,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-04-29,1.0
30842,308822,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-05-06,0.0
30843,308823,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-05-13,4.0
30844,308824,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-05-20,0.0
30845,308825,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-05-27,2.0
30846,308826,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-06-03,2.0
30847,308827,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-06-10,1.0
30848,308828,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-06-17,0.0
30849,308829,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-06-24,1.0
30850,308830,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-07-01,1.0
30851,308831,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-07-08,1.0
30852,308832,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-07-15,7.0
30853,308833,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-07-22,2.0
30854,308834,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-07-29,4.0
30855,308835,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-08-05,2.0
30856,308836,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-08-12,4.0
30857,308837,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-08-19,5.0
30858,308838,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-08-26,3.0
30859,308839,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-09-02,0.0
30860,308840,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-09-09,0.0
30861,308841,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-09-16,1.0
30862,308842,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-09-23,0.0
30863,308843,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-09-30,0.0
30864,308844,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-10-07,1.0
30865,308845,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-10-14,2.0
30866,308846,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-10-21,4.0
30867,308847,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-10-28,2.0
30868,308848,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-11-04,2.0
30869,308849,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-11-11,1.0
30870,308850,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-11-18,2.0
30871,308851,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-11-25,7.0
30872,308852,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-12-02,3.0
30873,308853,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-12-09,0.0
30874,308854,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-12-16,2.0
30875,308855,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-12-23,1.0
30876,308856,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2013-12-30,2.0
30877,308857,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-01-06,7.0
30878,308858,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-01-13,0.0
30879,308859,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-01-20,1.0
30880,308860,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-01-27,4.0
30881,308861,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-02-03,0.0
30882,308862,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-02-10,3.0
30883,308863,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-02-17,1.0
30884,308864,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-02-24,5.0
30885,308865,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-03-03,1.0
30886,308866,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-03-10,1.0
30887,308867,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-03-17,5.0
30888,308868,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-03-24,5.0
30889,308869,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-03-31,0.0
30890,308870,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-04-07,0.0
30891,308871,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-04-14,7.0
30892,308872,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-04-21,7.0
30893,308873,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-04-28,1.0
30894,308874,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-05-05,6.0
30895,308875,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-05-12,1.0
30896,308876,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-05-19,1.0
30897,308877,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-05-26,3.0
30898,308878,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-06-02,10.0
30899,308879,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-06-09,6.0
30900,308880,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-06-16,5.0
30901,308881,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-06-23,10.0
30902,308882,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-06-30,13.0
30903,308883,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-07-07,6.0
30904,308884,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-07-14,6.0
30905,308885,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-07-21,8.0
30906,308886,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-07-28,4.0
30907,308887,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-08-04,6.0
30908,308888,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-08-11,3.0
30909,308889,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-08-18,2.0
30910,308890,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-08-25,1.0
30911,308891,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-09-01,1.0
30912,308892,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-09-08,1.0
30913,308893,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-09-15,1.0
30914,308894,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-09-22,2.0
30915,308895,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-09-29,0.0
30916,308896,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-10-06,2.0
30917,308897,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-10-13,4.0
30918,308898,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-10-20,1.0
30919,308899,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-10-27,1.0
30920,308900,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-11-03,2.0
30921,308901,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-11-10,6.0
30922,308902,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-11-17,5.0
30923,308903,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-11-24,2.0
30924,308904,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-12-01,3.0
30925,308905,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-12-08,2.0
30926,308906,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-12-15,3.0
30927,308907,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-12-22,6.0
30928,308908,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2014-12-29,3.0
30929,308909,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-01-05,2.0
30930,308910,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-01-12,4.0
30931,308911,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-01-19,0.0
30932,308912,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-01-26,0.0
30933,308913,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-02-02,0.0
30934,308914,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-02-09,3.0
30935,308915,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-02-16,5.0
30936,308916,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-02-23,4.0
30937,308917,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-03-02,6.0
30938,308918,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-03-09,1.0
30939,308919,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-03-16,8.0
30940,308920,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-03-23,1.0
30941,308921,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-03-30,2.0
30942,308922,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-04-06,5.0
30943,308923,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-04-13,4.0
30944,308924,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-04-20,4.0
30945,308925,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-04-27,2.0
30946,308926,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-05-04,7.0
30947,308927,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-05-11,7.0
30948,308928,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-05-18,3.0
30949,308929,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-05-25,2.0
30950,308930,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-06-01,3.0
30951,308931,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-06-08,0.0
30952,308932,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-06-15,2.0
30953,308933,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-06-22,5.0
30954,308934,FOODS_1,FOODS,FOODS_1_129,CA,CA_1,2015-06-29,9.0
